symbol,interval,open_time_ms,close_time_ms,open,high,low,close,volume,quote_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume
BTCUSDT,5m,1749763200000,1749763499999,106092.91000000,106327.44000000,106092.90000000,106327.44000000,32.21548000,3421485.69337800,9546,19.26248000,2045867.33541370
BTCUSDT,5m,1749763500000,1749763799999,106327.43000000,106430.39000000,106282.01000000,106416.83000000,39.39781000,4190690.50524020,14203,22.71465000,2415881.60689610
BTCUSDT,5m,1749763800000,1749764099999,106416.83000000,106420.61000000,106346.80000000,106372.19000000,25.33489000,2695116.88480580,6347,7.84377000,834335.72423450
BTCUSDT,5m,1749764100000,1749764399999,106372.20000000,106372.20000000,106049.56000000,106122.77000000,56.05662000,5954444.71787590,14933,14.48939000,1538625.53592200
BTCUSDT,5m,1749764400000,1749764699999,106122.77000000,106123.53000000,105863.00000000,106058.57000000,56.90153000,6032323.46029080,29134,27.04021000,2866706.19231340
BTCUSDT,5m,1749764700000,1749764999999,106058.57000000,106164.08000000,106058.56000000,106144.35000000,30.58603000,3245669.17118180,19569,17.60576000,1868219.46863670
BTCUSDT,5m,1749765000000,1749765299999,106144.36000000,106155.51000000,106101.04000000,106140.16000000,22.53853000,2391981.54140990,7626,13.29171000,1410558.72595310
BTCUSDT,5m,1749765300000,1749765599999,106140.16000000,106140.16000000,105894.31000000,105894.31000000,32.43853000,3438650.22762210,11612,11.53901000,1223089.51093310
BTCUSDT,5m,1749765600000,1749765899999,105894.32000000,106103.63000000,105869.23000000,106103.63000000,42.84495000,4540241.75401990,19838,24.20772000,2565506.72916300
BTCUSDT,5m,1749765900000,1749766199999,106103.62000000,106225.40000000,106034.88000000,106078.26000000,26.06241000,2765540.45282640,18600,14.40510000,1528505.54675220
BTCUSDT,5m,1749766200000,1749766499999,106078.26000000,106166.87000000,105992.06000000,106166.87000000,32.88752000,3488475.18310020,14526,16.15573000,1713832.46651600
BTCUSDT,5m,1749766500000,1749766799999,106166.87000000,106187.28000000,105780.00000000,105780.01000000,79.45139000,8419917.14898820,21609,32.08293000,3400872.54743700
BTCUSDT,5m,1749766800000,1749767099999,105780.01000000,105995.22000000,105752.53000000,105957.15000000,92.48161000,9789547.78467480,18256,63.14421000,6684512.76629030
BTCUSDT,5m,1749767100000,1749767399999,105957.14000000,106051.35000000,105875.13000000,105875.13000000,52.88871000,5606102.06018760,16269,16.04236000,1700781.05357700
BTCUSDT,5m,1749767400000,1749767699999,105875.14000000,105875.14000000,105762.97000000,105775.31000000,37.80442000,3999972.90157020,15016,15.12363000,1600183.26221230
BTCUSDT,5m,1749767700000,1749767999999,105775.30000000,105895.05000000,105770.60000000,105827.23000000,25.74437000,2724390.10300890,13801,15.20066000,1608538.15444160
BTCUSDT,5m,1749768000000,1749768299999,105827.23000000,105974.17000000,105809.79000000,105809.80000000,34.62705000,3666281.77286850,12877,14.79443000,1566344.92120490
BTCUSDT,5m,1749768300000,1749768599999,105809.80000000,105940.00000000,105793.44000000,105900.00000000,36.17419000,3829559.87651610,14556,22.82841000,2416516.55271310
BTCUSDT,5m,1749768600000,1749768899999,105900.01000000,105912.49000000,105756.02000000,105756.03000000,66.77053000,7068346.50128940,15194,22.94362000,2428654.40145200
BTCUSDT,5m,1749768900000,1749769199999,105756.03000000,105923.10000000,105726.65000000,105890.70000000,48.70988000,5153922.83540260,11304,24.84314000,2629233.53920970
BTCUSDT,5m,1749769200000,1749769499999,105890.69000000,106140.00000000,105851.47000000,106066.67000000,63.86994000,6772373.63364690,16704,48.29367000,5120693.53583820
BTCUSDT,5m,1749769500000,1749769799999,106066.67000000,106098.65000000,106000.30000000,106012.07000000,43.16018000,4577959.89486400,8387,29.27977000,3105837.12695660
BTCUSDT,5m,1749769800000,1749770099999,106012.07000000,106132.68000000,105778.55000000,105811.57000000,51.05906000,5410742.81796090,12560,19.67817000,2085676.73240830
BTCUSDT,5m,1749770100000,1749770399999,105811.58000000,105973.07000000,105811.57000000,105971.69000000,29.89298000,3165904.60269200,11117,17.01548000,1802129.71135470
BTCUSDT,5m,1749770400000,1749770699999,105971.70000000,106098.97000000,105956.85000000,106098.97000000,26.07046000,2764105.07237620,9605,16.47361000,1746681.55662040
BTCUSDT,5m,1749770700000,1749770999999,106098.96000000,106109.54000000,106055.19000000,106102.65000000,47.37144000,5025905.52436850,6245,26.04486000,2763221.58566360
BTCUSDT,5m,1749771000000,1749771299999,106102.65000000,106102.65000000,105951.42000000,105951.43000000,37.06672000,3929751.95785080,7872,7.46148000,791026.85244570
BTCUSDT,5m,1749771300000,1749771599999,105951.42000000,106035.56000000,105911.02000000,106011.00000000,22.18287000,2351190.45745100,8053,8.82102000,934786.98906890
BTCUSDT,5m,1749771600000,1749771899999,106011.00000000,106091.74000000,106000.00000000,106072.00000000,26.48617000,2808560.04494590,7749,12.95144000,1373308.00666120
BTCUSDT,5m,1749771900000,1749772199999,106072.00000000,106072.00000000,105925.14000000,106011.86000000,22.37098000,2371291.84216860,11712,9.98793000,1058613.82698510
BTCUSDT,5m,1749772200000,1749772499999,106011.86000000,106011.86000000,105868.00000000,105882.60000000,24.50640000,2595496.03091410,7986,8.02388000,849697.59197090
BTCUSDT,5m,1749772500000,1749772799999,105882.59000000,105916.50000000,105671.72000000,105671.73000000,91.08181000,9633941.88292100,12185,32.34056000,3421826.20792030
BTCUSDT,5m,1749772800000,1749773099999,105671.74000000,105694.00000000,104520.00000000,104796.22000000,1136.10019000,119399592.59484020,113750,349.05201000,36657438.71614800
BTCUSDT,5m,1749773100000,1749773399999,104796.22000000,104948.23000000,104518.00000000,104629.92000000,370.56148000,38796412.30250920,76820,163.66257000,17134733.31636470
BTCUSDT,5m,1749773400000,1749773699999,104629.91000000,104629.92000000,104040.00000000,104328.68000000,795.88443000,83053209.30808640,84235,305.17468000,31842725.46537250
BTCUSDT,5m,1749773700000,1749773999999,104328.68000000,104581.68000000,104116.20000000,104414.16000000,343.16225000,35806786.34351600,67939,155.79484000,16259507.70502560
BTCUSDT,5m,1749774000000,1749774299999,104414.16000000,104609.76000000,103909.14000000,103947.89000000,430.00879000,44799846.04650000,64670,109.47780000,11414922.83117430
BTCUSDT,5m,1749774300000,1749774599999,103947.88000000,104022.43000000,103575.35000000,103721.52000000,429.62523000,44599919.47371080,74560,165.41448000,17177432.83958300
BTCUSDT,5m,1749774600000,1749774899999,103721.52000000,103977.08000000,103307.46000000,103389.99000000,530.61244000,54957222.98709630,83639,260.20883000,26959077.44695460
BTCUSDT,5m,1749774900000,1749775199999,103389.99000000,103800.30000000,103213.87000000,103699.05000000,393.73218000,40749200.52771600,64422,219.53809000,22721261.31752360
BTCUSDT,5m,1749775200000,1749775499999,103699.05000000,104130.70000000,103600.94000000,103918.83000000,326.71959000,33943839.68165910,54514,206.44234000,21445004.77213860
BTCUSDT,5m,1749775500000,1749775799999,103918.83000000,104133.16000000,103800.00000000,103946.62000000,191.28121000,19887277.54243960,42976,75.60289000,7861880.26705300
BTCUSDT,5m,1749775800000,1749776099999,103946.62000000,103984.15000000,103548.77000000,103679.71000000,232.95406000,24173826.63761510,44024,85.31290000,8852481.50825140
BTCUSDT,5m,1749776100000,1749776399999,103679.72000000,104004.96000000,103623.19000000,103797.81000000,149.50706000,15530851.31977140,39095,62.66385000,6507705.45312510
BTCUSDT,5m,1749776400000,1749776699999,103797.81000000,103797.81000000,103000.00000000,103246.00000000,876.12518000,90520044.72644810,54634,244.69523000,25291894.07103020
BTCUSDT,5m,1749776700000,1749776999999,103241.85000000,103496.04000000,102992.94000000,103054.07000000,630.75729000,65076603.22661630,66830,273.38019000,28199874.55731760
BTCUSDT,5m,1749777000000,1749777299999,103054.07000000,103100.00000000,102664.31000000,102906.36000000,575.96260000,59234510.11005450,77917,244.16054000,25113918.57819400
BTCUSDT,5m,1749777300000,1749777599999,102906.36000000,103398.62000000,102880.15000000,103266.10000000,185.48236000,19138148.44794990,55939,110.21238000,11372257.31793610
BTCUSDT,5m,1749777600000,1749777899999,103266.09000000,103449.99000000,103200.00000000,103312.22000000,143.20257000,14798476.22887060,48044,85.62360000,8848207.91194500
BTCUSDT,5m,1749777900000,1749778199999,103312.21000000,103454.22000000,103188.00000000,103251.62000000,205.54683000,21234363.59728820,43661,98.83845000,10212177.34788810
BTCUSDT,5m,1749778200000,1749778499999,103251.60000000,103357.16000000,103025.73000000,103100.02000000,181.41393000,18716549.88139410,44692,91.36829000,9427782.92234040
BTCUSDT,5m,1749778500000,1749778799999,103100.02000000,103343.57000000,103043.72000000,103089.35000000,154.68006000,15960736.45196070,48826,66.93718000,6907021.75559830
BTCUSDT,5m,1749778800000,1749779099999,103089.35000000,103543.56000000,102974.39000000,103516.69000000,155.76285000,16076899.35213190,35086,79.75003000,8238132.50111680
BTCUSDT,5m,1749779100000,1749779399999,103516.69000000,103938.59000000,103516.69000000,103609.36000000,295.93292000,30711271.42819450,46780,222.67568000,23110748.46924650
BTCUSDT,5m,1749779400000,1749779699999,103609.36000000,103804.14000000,103567.40000000,103780.71000000,92.46994000,9587813.79867200,21390,58.74252000,6091253.69280020
BTCUSDT,5m,1749779700000,1749779999999,103780.71000000,103826.62000000,103726.43000000,103773.65000000,53.41572000,5542950.47112360,20861,30.83439000,3199631.90198810
BTCUSDT,5m,1749780000000,1749780299999,103773.65000000,103784.67000000,103582.00000000,103597.95000000,88.84608000,9214856.58034330,27180,45.52172000,4721271.19651740
BTCUSDT,5m,1749780300000,1749780599999,103597.94000000,103713.96000000,103560.13000000,103617.13000000,63.69297000,6599252.34241320,25921,29.39179000,3045082.71912520
BTCUSDT,5m,1749780600000,1749780899999,103617.14000000,103876.35000000,103617.13000000,103732.86000000,136.08821000,14127539.68841110,25976,67.11031000,6966197.23182940
BTCUSDT,5m,1749780900000,1749781199999,103732.86000000,103976.64000000,103600.00000000,103868.69000000,120.73698000,12529069.22991850,33708,81.79737000,8487861.19722220
BTCUSDT,5m,1749781200000,1749781499999,103868.69000000,103869.60000000,103586.33000000,103613.49000000,111.97866000,11621510.13264780,25738,41.31220000,4287431.72558960
BTCUSDT,5m,1749781500000,1749781799999,103613.49000000,103780.27000000,103586.47000000,103716.11000000,70.44678000,7304957.73541830,21702,40.55459000,4205181.62642350
BTCUSDT,5m,1749781800000,1749782099999,103716.11000000,103932.98000000,103675.25000000,103903.36000000,140.52169000,14587567.35530220,24729,48.93324000,5080718.91526980
BTCUSDT,5m,1749782100000,1749782399999,103903.36000000,103903.36000000,103435.98000000,103451.80000000,182.53769000,18919723.00254150,27786,62.69102000,6499553.26375880
BTCUSDT,5m,1749782400000,1749782699999,103451.79000000,103466.96000000,103065.58000000,103168.20000000,157.80387000,16294291.57178070,31014,61.69011000,6370483.93175070
BTCUSDT,5m,1749782700000,1749782999999,103168.20000000,103704.58000000,103154.27000000,103704.58000000,169.68373000,17548536.25595210,34186,109.54794000,11330810.81485680
BTCUSDT,5m,1749783000000,1749783299999,103704.57000000,103754.07000000,103503.12000000,103508.35000000,66.40882000,6882894.98344310,19942,36.24081000,3756051.00693000
BTCUSDT,5m,1749783300000,1749783599999,103508.35000000,103660.00000000,103490.48000000,103641.21000000,53.44030000,5535850.56282450,13358,24.99422000,2588845.58430610
BTCUSDT,5m,1749783600000,1749783899999,103641.20000000,103730.28000000,103605.12000000,103654.60000000,102.03058000,10577731.73035060,12871,54.80565000,5682215.83451760
BTCUSDT,5m,1749783900000,1749784199999,103654.60000000,103935.52000000,103654.59000000,103924.80000000,69.17643000,7181360.15673840,14563,48.71802000,5056921.46350520
BTCUSDT,5m,1749784200000,1749784499999,103924.80000000,104084.22000000,103896.61000000,103986.52000000,128.30841000,13344311.51239750,23704,84.44435000,8782266.72493790
BTCUSDT,5m,1749784500000,1749784799999,103986.52000000,104234.71000000,103955.42000000,104234.70000000,95.32021000,9922791.36533070,20145,59.18092000,6160393.93963500
BTCUSDT,5m,1749784800000,1749785099999,104234.71000000,104339.62000000,104103.24000000,104192.16000000,121.28200000,12642884.48617090,19996,47.01339000,4900458.95137870
BTCUSDT,5m,1749785100000,1749785399999,104192.16000000,104285.23000000,104076.15000000,104090.51000000,79.11513000,8244179.25066000,18074,31.88695000,3322950.12821960
BTCUSDT,5m,1749785400000,1749785699999,104090.52000000,104257.90000000,104014.82000000,104257.90000000,79.37458000,8266541.33364610,21385,34.38165000,3580849.79807110
BTCUSDT,5m,1749785700000,1749785999999,104257.90000000,104275.77000000,104150.00000000,104186.01000000,58.71923000,6119634.29536950,19103,27.73440000,2890487.10465840
BTCUSDT,5m,1749786000000,1749786299999,104186.01000000,104236.47000000,104157.38000000,104157.39000000,48.70910000,5075012.75443100,10834,21.66180000,2256855.07403900
BTCUSDT,5m,1749786300000,1749786599999,104157.38000000,104203.33000000,103960.47000000,104008.20000000,95.93413000,9983430.16265710,15372,31.19218000,3246959.12135470
BTCUSDT,5m,1749786600000,1749786899999,104008.19000000,104590.00000000,104008.19000000,104480.74000000,265.61389000,27720730.68080050,26461,202.80353000,21162630.28376780
BTCUSDT,5m,1749786900000,1749787199999,104480.74000000,104590.00000000,104272.00000000,104277.22000000,148.70380000,15535588.23362590,26334,64.21562000,6710307.15271540
BTCUSDT,5m,1749787200000,1749787499999,104277.22000000,104291.02000000,104000.00000000,104030.00000000,70.87099000,7382187.63998290,20594,28.07242000,2923536.81673540
BTCUSDT,5m,1749787500000,1749787799999,104029.99000000,104057.99000000,103837.77000000,103951.39000000,70.95445000,7374858.76151890,19374,33.20075000,3450496.84560830
BTCUSDT,5m,1749787800000,1749788099999,103951.39000000,104078.00000000,103912.15000000,103997.41000000,64.83403000,6740731.69574860,14327,19.34948000,2011927.47434340
BTCUSDT,5m,1749788100000,1749788399999,103997.42000000,104073.25000000,103850.00000000,103927.19000000,69.76350000,7250509.56206280,21756,27.87135000,2896473.48838530
BTCUSDT,5m,1749788400000,1749788699999,103927.19000000,103936.50000000,103782.75000000,103854.13000000,66.07601000,6862911.37306660,18023,33.93211000,3524484.35826480
BTCUSDT,5m,1749788700000,1749788999999,103854.13000000,104077.98000000,103854.13000000,104070.74000000,42.06346000,4373706.97573750,11596,21.06546000,2190453.98236220
BTCUSDT,5m,1749789000000,1749789299999,104070.75000000,104218.35000000,104062.80000000,104205.38000000,48.05131000,5004528.85313430,12818,33.94886000,3535704.31965510
BTCUSDT,5m,1749789300000,1749789599999,104205.38000000,104237.63000000,104153.17000000,104171.70000000,48.42067000,5045006.13814470,13939,20.14074000,2098434.07338960
BTCUSDT,5m,1749789600000,1749789899999,104171.85000000,104488.37000000,104171.85000000,104487.99000000,96.03198000,10020486.88591570,13885,68.46621000,7144399.36694820
BTCUSDT,5m,1749789900000,1749790199999,104487.99000000,104487.99000000,104273.85000000,104423.70000000,43.63695000,4554436.39695260,14356,17.37816000,1813951.64181120
BTCUSDT,5m,1749790200000,1749790499999,104423.70000000,104506.36000000,104414.00000000,104470.40000000,36.61223000,3824259.83761930,9920,22.97569000,2399970.93876900
BTCUSDT,5m,1749790500000,1749790799999,104470.41000000,104493.16000000,104331.64000000,104404.52000000,43.02202000,4491700.09285520,12404,22.85428000,2385875.98011290
BTCUSDT,5m,1749790800000,1749791099999,104404.52000000,104404.52000000,104237.72000000,104363.33000000,70.56709000,7360100.65200660,15990,20.91491000,2181423.32590570
BTCUSDT,5m,1749791100000,1749791399999,104363.33000000,104450.00000000,104344.73000000,104400.00000000,54.60867000,5701027.86778350,12942,31.31996000,3269508.42439780
BTCUSDT,5m,1749791400000,1749791699999,104400.01000000,104431.58000000,104284.86000000,104295.06000000,39.22369000,4092632.68826320,9419,16.47865000,1719232.34718300
BTCUSDT,5m,1749791700000,1749791999999,104295.06000000,104371.64000000,104257.89000000,104307.20000000,27.34165000,2851926.78904270,9013,17.03391000,1776660.19947030
BTCUSDT,5m,1749792000000,1749792299999,104307.20000000,104446.88000000,104274.05000000,104446.88000000,46.38815000,4839770.47617630,10772,23.43023000,2444831.84167640
BTCUSDT,5m,1749792300000,1749792599999,104446.88000000,104448.00000000,104313.73000000,104313.74000000,67.86062000,7084702.99085620,9847,22.70885000,2370724.10328990
BTCUSDT,5m,1749792600000,1749792899999,104313.74000000,104339.36000000,104195.16000000,104218.03000000,72.12303000,7520241.04571180,14923,19.15657000,1997252.97765340
BTCUSDT,5m,1749792900000,1749793199999,104218.02000000,104229.24000000,104076.32000000,104139.84000000,73.20674000,7625240.13599880,11861,24.73664000,2576492.51069340
BTCUSDT,5m,1749793200000,1749793499999,104139.84000000,104286.98000000,104113.13000000,104234.50000000,34.91314000,3637617.39853080,10602,23.25740000,2422936.95568170
BTCUSDT,5m,1749793500000,1749793799999,104234.51000000,104366.43000000,104221.73000000,104360.01000000,45.15444000,4709414.13248740,9369,20.73816000,2163118.01987930
BTCUSDT,5m,1749793800000,1749794099999,104360.00000000,104360.01000000,104159.96000000,104182.24000000,49.30546000,5138324.99336080,10533,20.25078000,2110483.09498970
BTCUSDT,5m,1749794100000,1749794399999,104182.23000000,104200.48000000,104000.00000000,104002.25000000,69.46321000,7229951.96686110,9533,23.98786000,2496745.60592400
BTCUSDT,5m,1749794400000,1749794699999,104002.26000000,104174.05000000,103953.94000000,104110.07000000,63.62296000,6622350.40116780,9363,46.38474000,4828941.53245920
BTCUSDT,5m,1749794700000,1749794999999,104110.08000000,104140.00000000,103973.83000000,104140.00000000,37.35456000,3887138.28928010,12980,16.38232000,1704762.22238790
BTCUSDT,5m,1749795000000,1749795299999,104140.00000000,104182.83000000,104018.68000000,104066.26000000,29.63449000,3085328.94511920,12864,18.24022000,1899049.13917290
BTCUSDT,5m,1749795300000,1749795599999,104066.25000000,104071.82000000,103984.60000000,104026.07000000,29.90034000,3110098.96905270,9518,10.87778000,1131486.85036380
BTCUSDT,5m,1749795600000,1749795899999,104026.07000000,104026.08000000,103935.60000000,103941.36000000,43.13056000,4484319.78021220,9410,12.19433000,1267831.89963630
BTCUSDT,5m,1749795900000,1749796199999,103941.37000000,103977.72000000,103848.63000000,103848.63000000,33.85084000,3517215.27500770,11826,12.16342000,1263930.49995750
BTCUSDT,5m,1749796200000,1749796499999,103848.63000000,103938.89000000,103848.63000000,103919.27000000,28.84091000,2996508.42869930,8663,14.36565000,1492451.17834970
BTCUSDT,5m,1749796500000,1749796799999,103919.27000000,103944.59000000,103825.11000000,103901.99000000,44.24345000,4596561.83472120,11451,15.47834000,1607940.70617570
BTCUSDT,5m,1749796800000,1749797099999,103902.00000000,104013.19000000,103894.66000000,103987.43000000,36.58832000,3804190.06813120,7632,25.74505000,2676899.45524890
BTCUSDT,5m,1749797100000,1749797399999,103987.44000000,104235.29000000,103855.60000000,104230.22000000,96.05470000,9990296.19155800,18473,67.71159000,7042394.20467400
BTCUSDT,5m,1749797400000,1749797699999,104230.23000000,104529.28000000,104209.72000000,104447.08000000,160.90298000,16797430.63261020,21063,90.16188000,9412341.26343350
BTCUSDT,5m,1749797700000,1749797999999,104447.07000000,104722.50000000,104377.09000000,104704.26000000,208.13743000,21765370.84229950,25803,170.59360000,17839789.19066060
BTCUSDT,5m,1749798000000,1749798299999,104704.27000000,104712.58000000,104437.68000000,104437.69000000,91.25043000,9541427.73327550,21188,38.56610000,4032801.47763310
BTCUSDT,5m,1749798300000,1749798599999,104437.69000000,104594.02000000,104376.43000000,104478.86000000,51.20616000,5348823.82508780,14025,26.94460000,2814436.49323540
BTCUSDT,5m,1749798600000,1749798899999,104478.86000000,104526.29000000,104376.43000000,104475.00000000,65.09806000,6802334.19971590,14960,42.08266000,4397532.77756350
BTCUSDT,5m,1749798900000,1749799199999,104475.00000000,104525.44000000,104400.50000000,104446.01000000,30.10802000,3145308.12616250,14460,19.53225000,2040486.83117190
BTCUSDT,5m,1749799200000,1749799499999,104446.00000000,104637.35000000,104401.49000000,104637.35000000,60.44062000,6317311.68354350,15403,35.38660000,3698471.96209230
BTCUSDT,5m,1749799500000,1749799799999,104637.34000000,104814.64000000,104637.34000000,104790.77000000,78.07585000,8176318.15596250,18993,55.35383000,5796829.57587780
BTCUSDT,5m,1749799800000,1749800099999,104790.77000000,104843.82000000,104703.65000000,104703.66000000,135.75466000,14225571.20888340,17049,89.34700000,9362508.58806300
BTCUSDT,5m,1749800100000,1749800399999,104703.66000000,104737.85000000,104604.09000000,104648.68000000,128.10467000,13410451.34357570,15886,66.64564000,6976514.69772010
BTCUSDT,5m,1749800400000,1749800699999,104648.69000000,104744.03000000,104605.26000000,104707.49000000,108.97490000,11406329.62376600,13708,79.43494000,8314172.51230610
BTCUSDT,5m,1749800700000,1749800999999,104707.50000000,104742.16000000,104605.26000000,104657.23000000,97.19124000,10174386.06317480,17174,55.01513000,5759216.00293750
BTCUSDT,5m,1749801000000,1749801299999,104657.23000000,104925.01000000,104657.22000000,104871.35000000,193.53155000,20289437.89809210,15281,157.17327000,16476936.00552640
BTCUSDT,5m,1749801300000,1749801599999,104871.35000000,104970.12000000,104871.34000000,104895.00000000,152.52524000,16003729.42199470,11336,106.88118000,11214314.66453550
BTCUSDT,5m,1749801600000,1749801899999,104895.01000000,105010.10000000,104895.00000000,104965.15000000,157.25800000,16506474.47357440,17416,107.14614000,11246422.73885620
BTCUSDT,5m,1749801900000,1749802199999,104965.15000000,105114.88000000,104876.00000000,105087.50000000,181.69043000,19080136.65212800,18573,110.87212000,11644588.96071460
BTCUSDT,5m,1749802200000,1749802499999,105087.50000000,105434.34000000,105076.11000000,105396.50000000,331.07211000,34848769.14080560,27158,276.00907000,29053375.68458030
BTCUSDT,5m,1749802500000,1749802799999,105396.50000000,105434.34000000,105312.18000000,105314.58000000,115.64892000,12185328.47061090,20712,73.07387000,7699338.68279180
BTCUSDT,5m,1749802800000,1749803099999,105314.58000000,105334.85000000,105146.01000000,105243.16000000,103.44092000,10882797.01608180,13293,50.12882000,5273908.12653160
BTCUSDT,5m,1749803100000,1749803399999,105243.17000000,105264.82000000,105070.86000000,105119.50000000,107.81481000,11335451.06754450,14324,46.48836000,4887308.17566410
BTCUSDT,5m,1749803400000,1749803699999,105119.50000000,105223.89000000,105070.04000000,105187.14000000,98.23615000,10328100.25411480,13833,77.19124000,8115525.73877760
BTCUSDT,5m,1749803700000,1749803999999,105187.14000000,105220.98000000,105039.47000000,105111.20000000,124.07862000,13045094.11900530,17520,98.02565000,10305813.15140070
BTCUSDT,5m,1749804000000,1749804299999,105111.21000000,105140.00000000,104908.46000000,104920.94000000,50.91282000,5345710.31156090,11696,12.63937000,1327074.58924640
BTCUSDT,5m,1749804300000,1749804599999,104920.95000000,104940.00000000,104736.21000000,104909.24000000,52.12397000,5464298.41468010,17801,18.11047000,1898590.39986830
BTCUSDT,5m,1749804600000,1749804899999,104909.23000000,104939.17000000,104737.40000000,104752.45000000,32.23392000,3379914.26678420,13736,14.54256000,1524824.92956960
BTCUSDT,5m,1749804900000,1749805199999,104752.45000000,104813.52000000,104690.85000000,104739.45000000,50.04465000,5242582.52587980,11083,27.34721000,2864865.87347730
BTCUSDT,5m,1749805200000,1749805499999,104739.44000000,104760.00000000,104636.73000000,104673.71000000,68.59970000,7182387.80219110,12619,31.15962000,3262385.85602160
BTCUSDT,5m,1749805500000,1749805799999,104673.70000000,104765.80000000,104652.92000000,104709.54000000,38.93481000,4077051.81464660,13578,21.71824000,2274033.95935940
BTCUSDT,5m,1749805800000,1749806099999,104709.55000000,104732.84000000,104583.18000000,104712.23000000,46.08037000,4823433.02018130,15759,21.72493000,2274257.86005140
BTCUSDT,5m,1749806100000,1749806399999,104712.23000000,104785.24000000,104555.84000000,104627.49000000,154.36672000,16155291.22098450,19034,29.18131000,3054499.34888210
BTCUSDT,5m,1749806400000,1749806699999,104627.50000000,104701.04000000,104514.21000000,104584.01000000,74.86755000,7831516.16296340,14092,41.69664000,4361795.60909320
BTCUSDT,5m,1749806700000,1749806999999,104584.01000000,104735.53000000,104500.00000000,104692.63000000,94.60047000,9893918.77041110,12055,30.86726000,3229505.52629540
BTCUSDT,5m,1749807000000,1749807299999,104692.63000000,104772.85000000,104627.99000000,104648.68000000,68.73282000,7197334.52433380,13630,43.45536000,4550126.77703820
BTCUSDT,5m,1749807300000,1749807599999,104648.69000000,104681.09000000,104539.62000000,104681.09000000,27.41584000,2867916.47363310,12379,14.36469000,1502636.45353950
BTCUSDT,5m,1749807600000,1749807899999,104681.10000000,104753.44000000,104605.26000000,104675.62000000,20.02956000,2096337.66804290,10223,13.14305000,1375527.14568970
BTCUSDT,5m,1749807900000,1749808199999,104675.62000000,104730.86000000,104626.34000000,104673.50000000,26.00509000,2721996.26059710,11944,9.72697000,1018074.62772400
BTCUSDT,5m,1749808200000,1749808499999,104673.50000000,104750.00000000,104633.31000000,104750.00000000,21.17868000,2217037.06133070,9353,11.32670000,1185720.53342320
BTCUSDT,5m,1749808500000,1749808799999,104749.99000000,104916.00000000,104749.99000000,104830.36000000,47.70707000,5001656.68826830,10965,29.26210000,3067644.94554770
BTCUSDT,5m,1749808800000,1749809099999,104830.36000000,104865.79000000,104628.00000000,104628.01000000,31.15697000,3264180.78016580,12213,16.37686000,1715933.40979960
BTCUSDT,5m,1749809100000,1749809399999,104628.00000000,104659.04000000,104425.79000000,104657.53000000,82.76853000,8650716.03521990,16380,32.50147000,3397190.80810760
BTCUSDT,5m,1749809400000,1749809699999,104657.54000000,104864.00000000,104657.53000000,104760.87000000,47.25267000,4950318.89099110,15143,19.94048000,2088536.36221020
BTCUSDT,5m,1749809700000,1749809999999,104761.00000000,104819.91000000,104604.61000000,104666.99000000,39.72713000,4160149.47145430,16474,20.70365000,2167843.33096450
BTCUSDT,5m,1749810000000,1749810299999,104667.00000000,104692.10000000,104605.94000000,104659.17000000,22.80186000,2386239.66907880,9626,11.56727000,1210519.68254490
BTCUSDT,5m,1749810300000,1749810599999,104659.16000000,104704.64000000,104633.00000000,104664.00000000,21.66263000,2267471.86521040,9453,7.68444000,804303.89345880
BTCUSDT,5m,1749810600000,1749810899999,104664.00000000,104689.95000000,104518.42000000,104661.36000000,20.94935000,2191394.04811770,10744,11.38706000,1191078.23452980
BTCUSDT,5m,1749810900000,1749811199999,104661.36000000,104810.77000000,104615.13000000,104790.82000000,74.24548000,7773428.78112210,11939,60.15079000,6297353.62864650
BTCUSDT,5m,1749811200000,1749811499999,104790.83000000,104839.00000000,104774.98000000,104774.98000000,30.26306000,3171792.98583270,9845,16.37557000,1716277.30216420
BTCUSDT,5m,1749811500000,1749811799999,104774.99000000,104842.93000000,104660.00000000,104660.01000000,20.58352000,2156927.31587870,10214,9.79411000,1026335.65118150
BTCUSDT,5m,1749811800000,1749812099999,104660.00000000,104759.99000000,104611.02000000,104759.99000000,26.23632000,2746453.72675030,8784,9.33050000,976733.01643290
BTCUSDT,5m,1749812100000,1749812399999,104759.99000000,104925.10000000,104759.99000000,104874.01000000,113.42967000,11897103.65105680,9020,73.55031000,7714111.98441760
BTCUSDT,5m,1749812400000,1749812699999,104874.00000000,104945.36000000,104804.51000000,104945.36000000,30.25131000,3172241.08628330,9994,18.87701000,1979432.91382250
BTCUSDT,5m,1749812700000,1749812999999,104945.36000000,105045.79000000,104896.50000000,105018.01000000,57.86814000,6075469.04476070,12499,37.91246000,3980096.14817700
BTCUSDT,5m,1749813000000,1749813299999,105018.01000000,105030.00000000,104810.38000000,104855.92000000,31.36696000,3291450.43363660,10791,10.93819000,1147469.58967820
BTCUSDT,5m,1749813300000,1749813599999,104855.93000000,104919.24000000,104776.06000000,104860.00000000,41.60393000,4362251.39749590,12784,15.79326000,1655822.32247150
BTCUSDT,5m,1749813600000,1749813899999,104860.00000000,104874.50000000,104756.01000000,104799.74000000,90.91667000,9528586.42562770,11038,23.69991000,2483494.51340520
BTCUSDT,5m,1749813900000,1749814199999,104799.51000000,104803.50000000,104698.71000000,104742.98000000,22.45165000,2351375.89609510,8095,6.83729000,716094.66914350
