open_time_ms,open,high,low,close,volume,close_time_ms,quote_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,ignore
1752712200000,118863.02000000,118967.46000000,118823.26000000,118946.02000000,20.74299000,1752712499999,2466866.96856310,5533,8.47694000,1007835.30196770,0
1752712500000,118946.02000000,118960.00000000,118903.37000000,118960.00000000,14.97536000,1752712799999,1781081.91395060,4552,8.85135000,1052730.01671580,0
1752712800000,118960.00000000,119138.30000000,118959.99000000,119135.07000000,19.13821000,1752713099999,2278561.36792470,5324,12.72965000,1515337.14123630,0
1752713100000,119135.08000000,119158.28000000,119066.42000000,119109.76000000,15.11189000,1752713399999,1800155.43967310,4842,6.02153000,717286.17111240,0
1752713400000,119109.76000000,119109.76000000,118980.00000000,119051.72000000,38.80297000,1752713699999,4619422.87891300,8634,15.01714000,1787607.64036210,0
1752713700000,119051.72000000,119051.72000000,118881.80000000,118894.33000000,29.43357000,1752713999999,3500806.81213450,6643,9.62581000,1144766.93186880,0
1752714000000,118894.33000000,119005.33000000,118888.00000000,118888.00000000,31.66086000,1752714299999,3765776.82449650,6347,16.12101000,1917462.96636070,0
1752714300000,118888.00000000,119082.88000000,118888.00000000,118960.26000000,38.77232000,1752714599999,4613616.94256540,7581,16.80811000,1999286.30839420,0
1752714600000,118960.26000000,119052.99000000,118951.11000000,119052.99000000,16.35107000,1752714899999,1945930.52775560,4541,9.55054000,1136600.66355730,0
1752714900000,119053.00000000,119053.00000000,118829.15000000,118829.16000000,27.45279000,1752715199999,3266072.45205400,6991,7.20459000,857097.10916260,0
1752715200000,118829.16000000,118840.35000000,118560.00000000,118632.03000000,38.37795000,1752715499999,4553825.40102160,10814,18.14013000,2152216.52686400,0
1752715500000,118632.02000000,118811.75000000,118600.00000000,118684.56000000,62.56482000,1752715799999,7425775.15604810,9783,37.06829000,4400028.72697830,0
1752715800000,118684.57000000,118716.64000000,118161.50000000,118259.99000000,123.36089000,1752716099999,14607795.18982040,18764,28.33673000,3356209.71980000,0
1752716100000,118260.00000000,118379.99000000,118028.00000000,118247.56000000,91.26964000,1752716399999,10789208.14401510,16970,41.40376000,4894794.29299870,0
1752716400000,118247.56000000,118277.94000000,118140.00000000,118277.02000000,43.11862000,1752716699999,5097205.77412930,10066,22.58015000,2669206.40753320,0
1752716700000,118277.02000000,118277.02000000,117693.00000000,117763.99000000,235.28123000,1752716999999,27739341.07539130,29266,85.20013000,10043489.37114130,0
1752717000000,117763.99000000,117999.97000000,117683.53000000,117919.98000000,86.92449000,1752717299999,10244586.78269590,16032,41.46583000,4886074.84660100,0
1752717300000,117919.98000000,118193.97000000,117902.65000000,118149.70000000,59.20046000,1752717599999,6987676.88989670,8830,41.89606000,4945204.19267640,0
1752717600000,118149.71000000,118149.71000000,118017.06000000,118131.77000000,69.67603000,1752717899999,8228259.45740000,9045,42.67417000,5039568.31345420,0
1752717900000,118131.76000000,118305.00000000,118131.76000000,118269.05000000,77.29838000,1752718199999,9140624.50687770,11108,47.24630000,5586934.17535520,0
1752718200000,118269.05000000,118447.62000000,118247.60000000,118383.66000000,78.70938000,1752718499999,9316326.10507650,7751,31.71059000,3753240.12489290,0
1752718500000,118383.67000000,118461.53000000,118327.23000000,118461.52000000,21.59757000,1752718799999,2556809.93623080,4169,10.54962000,1248904.53169620,0
1752718800000,118461.52000000,118523.25000000,118402.95000000,118416.48000000,52.44462000,1752719099999,6213089.05578680,8359,16.49163000,1953871.81496470,0
1752719100000,118416.48000000,118482.60000000,118374.32000000,118399.99000000,35.31365000,1752719399999,4182704.39146090,6096,18.77731000,2223968.07084240,0
1752719400000,118399.99000000,118466.20000000,118358.93000000,118408.37000000,56.16595000,1752719699999,6650597.80567410,4675,16.61218000,1967121.65680180,0
1752719700000,118408.36000000,118408.36000000,118239.19000000,118257.93000000,39.24844000,1752719999999,4644103.08154770,6032,12.17388000,1440301.44644950,0
1752720000000,118257.93000000,118347.89000000,118223.13000000,118324.00000000,45.86875000,1752720299999,5426183.54156060,4706,25.82204000,3054586.63956090,0
1752720300000,118324.00000000,118329.73000000,118050.00000000,118141.18000000,74.50391000,1752720599999,8803384.09185590,13416,32.63188000,3855399.51896160,0
1752720600000,118141.17000000,118287.64000000,118141.17000000,118287.64000000,24.87338000,1752720899999,2940538.92474700,7508,13.67212000,1616325.15531950,0
1752720900000,118287.64000000,118368.85000000,118270.00000000,118330.57000000,32.14393000,1752721199999,3803185.73054450,5202,12.01003000,1420881.08731240,0
1752721200000,118330.58000000,118356.32000000,118135.77000000,118229.95000000,36.96529000,1752721499999,4370702.81300300,7148,17.60877000,2082126.07109830,0
1752721500000,118229.95000000,118231.25000000,118066.84000000,118139.21000000,29.20637000,1752721799999,3450879.70889140,7561,10.15424000,1199641.99340460,0
1752721800000,118139.20000000,118154.00000000,118000.00000000,118000.01000000,28.13188000,1752722099999,3321043.33958530,6838,12.29896000,1452002.88703510,0
1752722100000,118000.00000000,118051.34000000,117858.16000000,117877.02000000,37.37270000,1752722399999,4408174.39061140,8363,6.49375000,765950.25601790,0
1752722400000,117877.02000000,118070.78000000,117850.00000000,118007.01000000,50.90040000,1752722699999,6006270.48386950,8847,37.10750000,4378663.39701010,0
1752722700000,118007.01000000,118047.19000000,117860.25000000,117874.42000000,45.89885000,1752722999999,5412688.05178700,9181,22.93966000,2705480.96642730,0
1752723000000,117874.42000000,118018.26000000,117815.64000000,118018.25000000,58.29881000,1752723299999,6874779.79739980,9512,30.32801000,3576668.81457060,0
1752723300000,118018.26000000,118038.91000000,117761.11000000,117897.91000000,59.25921000,1752723599999,6985458.22135000,9521,17.82987000,2101735.38527380,0
1752723600000,117897.91000000,117905.16000000,117769.10000000,117889.99000000,39.23573000,1752723899999,4623796.69632750,9095,20.15437000,2375030.60398050,0
1752723900000,117890.00000000,118054.16000000,117889.99000000,118033.91000000,35.71391000,1752724199999,4214811.27761380,4366,25.37790000,2994794.98666510,0
1752724200000,118033.91000000,118077.32000000,117942.31000000,118077.32000000,20.18634000,1752724499999,2382147.69260030,5026,8.25778000,974506.10356630,0
1752724500000,118077.31000000,118140.00000000,118058.04000000,118128.80000000,11.37697000,1752724799999,1343680.50187310,3049,6.22501000,735201.83524780,0
1752724800000,118128.80000000,118128.80000000,118020.00000000,118020.00000000,36.57781000,1752725099999,4318958.06159940,4698,20.01833000,2363640.53455320,0
1752725100000,118020.00000000,118183.00000000,117959.33000000,118182.99000000,53.94785000,1752725399999,6366619.40704720,5863,17.42181000,2056193.35448550,0
1752725400000,118183.00000000,118291.43000000,118182.99000000,118266.55000000,56.17541000,1752725699999,6642655.69452560,5300,22.84579000,2701197.43746340,0
1752725700000,118266.56000000,118266.56000000,118202.93000000,118238.05000000,17.66483000,1752725999999,2088568.71193910,4560,7.93680000,938374.24205340,0
1752726000000,118238.05000000,118320.00000000,118210.07000000,118281.64000000,32.70418000,1752726299999,3868061.78942140,3931,23.58682000,2789496.49092880,0
1752726300000,118281.65000000,118281.65000000,118194.44000000,118281.64000000,13.42258000,1752726599999,1586915.70779700,3255,7.06349000,835038.38663410,0
1752726600000,118281.65000000,118450.00000000,118281.64000000,118368.83000000,57.50476000,1752726899999,6807965.04740070,6791,22.52336000,2666421.09538900,0
1752726900000,118368.83000000,118436.58000000,118347.31000000,118436.58000000,33.59742000,1752727199999,3977418.51186230,3104,28.60825000,3386789.92791620,0
1752727200000,118436.57000000,118437.00000000,118368.84000000,118368.84000000,11.39121000,1752727499999,1348871.19144900,2322,4.68205000,554432.95647250,0
1752727500000,118368.84000000,118392.91000000,118321.75000000,118325.25000000,21.80468000,1752727799999,2580785.21433000,3495,12.24585000,1449406.03761290,0
1752727800000,118325.24000000,118412.45000000,118325.24000000,118412.45000000,20.55507000,1752728099999,2432853.08275300,2433,15.15459000,1793583.67739290,0
1752728100000,118412.45000000,118485.40000000,118412.44000000,118485.40000000,33.98966000,1752728399999,4026251.93727200,2907,17.85562000,2114987.61298010,0
1752728400000,118485.39000000,118485.40000000,118325.66000000,118325.66000000,24.06321000,1752728699999,2849487.61946970,3870,10.20482000,1208437.54483460,0
1752728700000,118325.67000000,118331.15000000,118258.18000000,118258.18000000,25.92973000,1752728999999,3067261.82485830,6066,14.14854000,1673606.99864260,0
1752729000000,118258.18000000,118358.80000000,118258.18000000,118285.81000000,16.09550000,1752729299999,1904319.79705880,3848,6.61122000,782069.54925300,0
1752729300000,118285.82000000,118365.90000000,118285.81000000,118346.56000000,27.31917000,1752729599999,3232632.70900310,6355,12.91936000,1528627.52141030,0
1752729600000,118346.56000000,118383.47000000,118320.41000000,118383.46000000,37.91428000,1752729899999,4487388.80940040,4543,15.09479000,1786527.43067820,0
1752729900000,118383.47000000,118407.05000000,118367.11000000,118407.03000000,22.74406000,1752730199999,2692729.17015410,4097,14.15446000,1675739.37269580,0
1752730200000,118407.03000000,118424.57000000,118225.54000000,118268.57000000,45.26715000,1752730499999,5357149.60060180,7660,20.07611000,2376328.14098230,0
1752730500000,118268.58000000,118331.00000000,118245.09000000,118296.21000000,30.16705000,1752730799999,3568410.28419410,4555,18.15724000,2147646.94413150,0
1752730800000,118296.20000000,118577.22000000,118296.20000000,118566.34000000,48.26619000,1752731099999,5718246.98846650,7109,33.08960000,3920273.41406220,0
1752731100000,118566.34000000,118643.59000000,118504.31000000,118636.47000000,23.11663000,1752731399999,2741177.22149450,5449,16.26339000,1928495.53253490,0
1752731400000,118636.47000000,118636.48000000,118543.23000000,118543.24000000,47.60401000,1752731699999,5645159.16690670,4166,11.38910000,1350619.17910660,0
1752731700000,118543.24000000,118598.90000000,118543.23000000,118587.03000000,16.30881000,1752731999999,1933828.93122490,1967,9.76510000,1157892.21594560,0
1752732000000,118587.03000000,118687.00000000,118540.35000000,118687.00000000,46.44075000,1752732299999,5509010.26190140,4661,36.28303000,4304409.92125540,0
1752732300000,118686.99000000,118751.37000000,118629.00000000,118700.00000000,56.36885000,1752732599999,6691872.36358050,6127,35.26424000,4186486.82998660,0
1752732600000,118700.00000000,118700.01000000,118460.34000000,118500.00000000,32.19001000,1752732899999,3817132.94554100,5162,11.38407000,1349550.67375540,0
1752732900000,118500.00000000,118511.78000000,118341.55000000,118394.43000000,40.03604000,1752733199999,4742105.89662600,7849,15.08733000,1786896.27705020,0
1752733200000,118394.44000000,118768.99000000,118374.45000000,118768.98000000,77.88017000,1752733499999,9233301.19694880,13330,54.10996000,6415426.99178780,0
1752733500000,118768.98000000,118772.00000000,118650.00000000,118660.67000000,68.17719000,1752733799999,8094690.00163280,7957,30.78550000,3655384.70955830,0
1752733800000,118660.66000000,118678.94000000,118522.25000000,118549.25000000,141.95253000,1752734099999,16837770.09803310,10211,52.50403000,6227021.82081460,0
1752734100000,118549.25000000,118549.26000000,118380.51000000,118427.33000000,43.63360000,1752734399999,5167874.68255650,8314,14.93625000,1768944.40455660,0
1752734400000,118427.32000000,118448.03000000,118358.46000000,118421.00000000,17.65053000,1752734699999,2089923.30059890,5084,9.45058000,1118931.13223960,0
1752734700000,118421.00000000,118450.00000000,118345.00000000,118442.42000000,27.79793000,1752734999999,3291929.06068330,4803,9.28025000,1099018.93577060,0
1752735000000,118442.42000000,118447.76000000,118367.27000000,118447.76000000,14.90118000,1752735299999,1764641.35323080,4513,6.79405000,804566.43078980,0
1752735300000,118447.75000000,118455.49000000,118407.04000000,118452.51000000,25.89781000,1752735599999,3067029.63150700,3745,11.49920000,1361775.01707380,0
1752735600000,118452.51000000,118452.51000000,118060.00000000,118175.93000000,118.25411000,1752735899999,13977588.12921590,11865,22.66533000,2677972.77798200,0
1752735900000,118175.93000000,118198.72000000,117957.32000000,117966.59000000,81.95008000,1752736199999,9672883.30932390,13305,16.71305000,1972551.37617510,0
1752736200000,117966.60000000,118126.44000000,117927.34000000,118066.24000000,43.54077000,1752736499999,5139569.03374640,7420,29.61824000,3496230.17575370,0
1752736500000,118066.24000000,118113.44000000,118000.00000000,118000.00000000,44.68393000,1752736799999,5274245.79612350,4949,7.30331000,862377.91587550,0
1752736800000,118000.01000000,118000.01000000,117857.03000000,117984.02000000,61.13679000,1752737099999,7211500.38883040,8704,19.38778000,2286524.23246920,0
1752737100000,117984.03000000,118035.98000000,117932.60000000,117932.73000000,51.70248000,1752737399999,6099137.52501120,5860,20.19845000,2382816.96565310,0
1752737400000,117932.73000000,118187.07000000,117932.73000000,118150.86000000,65.59050000,1752737699999,7747058.25567810,6580,37.50189000,4428600.42805130,0
1752737700000,118150.86000000,118237.10000000,118111.79000000,118237.10000000,36.64590000,1752737999999,4330744.04377490,7035,23.26880000,2749911.40380530,0
1752738000000,118237.10000000,118556.45000000,118237.09000000,118548.46000000,123.73686000,1752738299999,14645989.52348160,14170,99.95808000,11829081.85178120,0
1752738300000,118548.46000000,118548.46000000,118414.00000000,118420.45000000,44.15388000,1752738599999,5231350.58363910,5359,13.87861000,1644262.26913920,0
1752738600000,118420.45000000,118420.45000000,118328.74000000,118336.76000000,27.71593000,1752738899999,3280972.25413840,4676,10.95591000,1296930.63509520,0
1752738900000,118336.75000000,118379.74000000,118300.00000000,118311.75000000,34.46476000,1752739199999,4078808.61215830,4704,17.00517000,2012634.76711980,0
1752739200000,118311.75000000,118345.42000000,118166.98000000,118183.99000000,37.30889000,1752739499999,4412759.10049720,6047,15.58966000,1844178.84627560,0
1752739500000,118184.00000000,118217.46000000,118118.74000000,118130.25000000,37.73638000,1752739799999,4459499.81048860,4422,11.13955000,1316475.28654040,0
1752739800000,118130.25000000,118176.69000000,118082.99000000,118133.28000000,38.27067000,1752740099999,4520799.22440550,5933,20.02413000,2365338.52182700,0
1752740100000,118133.29000000,118257.83000000,118109.65000000,118226.10000000,31.61712000,1752740399999,3736728.31375870,7104,12.24340000,1447006.37357620,0
1752740400000,118226.10000000,118257.83000000,118198.00000000,118205.76000000,19.17238000,1752740699999,2266726.54297350,4612,4.43455000,524265.26124830,0
1752740700000,118205.76000000,118268.28000000,118122.56000000,118262.99000000,25.38050000,1752740999999,2999984.45024110,6309,12.18921000,1440733.18837040,0
1752741000000,118263.00000000,118358.47000000,118222.21000000,118307.02000000,87.72294000,1752741299999,10375931.12124310,11182,50.91919000,6022225.90031100,0
1752741300000,118307.03000000,118318.00000000,118129.13000000,118303.87000000,33.18277000,1752741599999,3923656.30289570,7547,13.26613000,1568674.69724890,0
1752741600000,118303.87000000,118420.00000000,118273.23000000,118392.67000000,25.75897000,1752741899999,3048751.98982390,5526,16.27625000,1926361.76722600,0
1752741900000,118392.68000000,118424.28000000,118307.30000000,118322.26000000,21.89922000,1752742199999,2592318.92222800,4819,7.86806000,931391.90833380,0
1752742200000,118322.25000000,118350.00000000,118278.00000000,118302.28000000,32.16917000,1752742499999,3806624.01965310,4622,13.22043000,1564327.31037280,0
1752742500000,118302.28000000,118344.00000000,118231.99000000,118330.93000000,26.63052000,1752742799999,3149942.60425450,5113,13.73894000,1624987.72175190,0
1752742800000,118330.93000000,118440.54000000,118242.26000000,118407.59000000,44.25565000,1752743099999,5237274.69625250,8696,17.05860000,2018400.75134310,0
1752743100000,118407.60000000,118607.59000000,118407.59000000,118586.83000000,50.45128000,1752743399999,5978592.35578470,6350,34.80539000,4124478.86513280,0
1752743400000,118586.83000000,118612.19000000,118493.68000000,118557.64000000,87.91568000,1752743699999,10422728.35894990,6467,58.97593000,6991358.99939130,0
1752743700000,118557.65000000,118631.24000000,118473.37000000,118590.19000000,81.26910000,1752743999999,9635137.84132880,9822,35.56488000,4216314.68599300,0
1752744000000,118590.19000000,118956.00000000,118590.19000000,118864.49000000,77.52007000,1752744299999,9210861.86749860,11493,42.47136000,5045503.98950700,0
1752744300000,118864.50000000,119160.18000000,118812.03000000,119135.92000000,120.31946000,1752744599999,14318520.46674280,14231,84.40049000,10043520.84061420,0
1752744600000,119135.92000000,119192.00000000,118928.00000000,118928.02000000,69.38846000,1752744899999,8262170.68679210,10787,25.61518000,3050446.06628750,0
1752744900000,118928.01000000,118999.00000000,118882.00000000,118945.81000000,37.26083000,1752745199999,4431226.55800330,7846,15.15948000,1802645.02858110,0
1752745200000,118945.82000000,119066.43000000,118945.81000000,118989.04000000,25.00665000,1752745499999,2976279.97463820,6092,15.62193000,1859330.91712450,0
1752745500000,118989.04000000,119012.95000000,118943.75000000,118951.18000000,54.18431000,1752745799999,6446776.60473790,6601,18.62666000,2215948.96536400,0
1752745800000,118951.18000000,118985.04000000,118879.28000000,118900.00000000,27.61091000,1752746099999,3283502.71810800,5459,16.44098000,1955175.70820580,0
1752746100000,118900.01000000,118900.01000000,118769.34000000,118769.34000000,58.82655000,1752746399999,6990208.49111670,5770,19.52854000,2320406.15713620,0
1752746400000,118769.34000000,118869.73000000,118700.00000000,118700.01000000,48.65983000,1752746699999,5780682.73367030,8792,16.38869000,1946928.13597340,0
1752746700000,118700.01000000,118700.01000000,118559.04000000,118646.13000000,48.90252000,1752746999999,5801739.54287830,11185,19.85870000,2355737.99396270,0
1752747000000,118646.13000000,118658.20000000,118562.25000000,118632.94000000,24.40264000,1752747299999,2894570.91014800,4647,18.28699000,2169115.34863280,0
1752747300000,118632.94000000,118658.87000000,118545.45000000,118651.42000000,34.17264000,1752747599999,4053452.07355250,7418,13.95760000,1655498.82554590,0
1752747600000,118651.42000000,118658.87000000,118565.80000000,118632.10000000,36.64512000,1752747899999,4346351.42422700,7275,11.51739000,1366015.04455250,0
1752747900000,118632.10000000,118645.12000000,118530.00000000,118563.30000000,26.02708000,1752748199999,3086551.73388760,5625,9.34485000,1108053.31337100,0
1752748200000,118563.30000000,118563.30000000,118475.91000000,118497.10000000,22.36039000,1752748499999,2649920.81206290,5862,7.55774000,895609.34484720,0
1752748500000,118497.10000000,118520.56000000,118412.69000000,118491.24000000,27.13671000,1752748799999,3214937.33400110,5706,13.60869000,1612175.44587750,0
1752748800000,118491.23000000,118491.23000000,118299.47000000,118299.48000000,28.73958000,1752749099999,3402272.46402580,7270,10.43841000,1235698.43037320,0
1752749100000,118299.48000000,118340.00000000,118243.42000000,118289.66000000,31.24429000,1752749399999,3696217.89895910,7495,18.40722000,2177575.58998050,0
1752749400000,118289.65000000,118301.49000000,118241.24000000,118252.76000000,20.98252000,1752749699999,2481402.50621020,2717,9.91292000,1172264.30630610,0
1752749700000,118252.77000000,118458.76000000,118252.76000000,118340.01000000,53.42362000,1752749999999,6324731.46655650,6607,24.92215000,2950136.05814950,0
1752750000000,118340.00000000,118398.82000000,118160.00000000,118231.84000000,53.51610000,1752750299999,6328887.88678650,9936,20.80523000,2460150.91254930,0
1752750300000,118231.84000000,118311.19000000,118222.08000000,118259.12000000,27.05731000,1752750599999,3199866.81919480,4743,13.45631000,1591295.93722930,0
1752750600000,118259.11000000,118300.00000000,118241.41000000,118241.78000000,46.90850000,1752750899999,5547712.62205530,5472,23.94076000,2831221.33191590,0
1752750900000,118241.78000000,118296.86000000,118180.00000000,118238.02000000,32.16145000,1752751199999,3802396.21745190,6147,15.89347000,1878953.83154000,0
1752751200000,118238.02000000,118270.74000000,118194.45000000,118235.87000000,30.95668000,1752751499999,3660273.43916080,5851,14.24523000,1684184.55002820,0
1752751500000,118235.88000000,118253.42000000,118152.00000000,118173.29000000,30.73934000,1752751799999,3633326.65600300,4193,11.58025000,1368739.97760470,0
1752751800000,118173.30000000,118186.91000000,118121.31000000,118151.71000000,41.04245000,1752752099999,4849119.75296330,6368,21.20711000,2505615.31154760,0
1752752100000,118151.71000000,118213.66000000,118139.65000000,118187.14000000,26.03787000,1752752399999,3077083.78659360,3066,15.03612000,1776930.86075380,0
1752752400000,118187.13000000,118187.13000000,118129.32000000,118148.87000000,37.20696000,1752752699999,4395973.64125020,4023,11.48136000,1356400.21713280,0
1752752700000,118148.88000000,118159.50000000,118081.42000000,118095.55000000,36.62085000,1752752999999,4325414.97330080,4446,17.66571000,2086455.04016560,0
1752753000000,118095.55000000,118097.70000000,118081.46000000,118085.43000000,27.63311000,1752753299999,3263198.20840850,3393,11.21580000,1324427.96829470,0
1752753300000,118085.42000000,118085.43000000,117974.99000000,117995.00000000,98.44712000,1752753599999,11617537.42430210,8930,13.85172000,1634626.07960550,0
1752753600000,117995.00000000,118092.00000000,117983.20000000,118000.01000000,81.71308000,1752753899999,9644325.71126620,6578,65.61339000,7744145.46292100,0
1752753900000,118000.01000000,118000.01000000,117756.76000000,117762.07000000,81.55776000,1752754199999,9611923.05261660,10425,28.32950000,3338761.00161970,0
1752754200000,117762.06000000,117891.12000000,117762.06000000,117817.21000000,59.12950000,1752754499999,6967916.61198640,8304,28.16649000,3318945.26578540,0
1752754500000,117817.22000000,117854.12000000,117794.38000000,117816.06000000,56.12888000,1752754799999,6613320.52026660,5401,37.50944000,4419406.35481160,0
1752754800000,117816.06000000,117816.06000000,117604.01000000,117654.62000000,152.18317000,1752755099999,17910290.83732270,9350,79.82624000,9394287.74156230,0
1752755100000,117654.62000000,117700.00000000,117471.67000000,117472.17000000,113.72483000,1752755399999,13369403.41735900,11098,31.98313000,3760662.10734150,0
1752755400000,117472.17000000,117793.78000000,117453.57000000,117682.77000000,170.00590000,1752755699999,19994686.66364750,22025,109.33258000,12858697.77386050,0
1752755700000,117683.08000000,117796.07000000,117645.28000000,117704.16000000,69.56985000,1752755999999,8191439.95090280,10269,31.49523000,3708181.72109600,0
1752756000000,117704.15000000,117978.86000000,117639.41000000,117977.99000000,85.54401000,1752756299999,10079391.24357720,11054,59.90540000,7058168.55679530,0
1752756300000,117978.00000000,118183.74000000,117940.70000000,118177.61000000,69.06867000,1752756599999,8152902.32798760,9179,37.06571000,4375404.22952240,0
1752756600000,118177.62000000,118177.62000000,117921.05000000,118050.61000000,70.27985000,1752756899999,8296016.56193760,9158,39.34828000,4644771.18514820,0
1752756900000,118050.60000000,118060.98000000,117867.07000000,117867.08000000,33.02939000,1752757199999,3897093.21825520,5142,14.28845000,1685927.45648610,0
1752757200000,117867.08000000,117993.31000000,117831.32000000,117954.27000000,47.38225000,1752757499999,5587358.89741000,8155,31.01949000,3658112.03974620,0
1752757500000,117954.28000000,118018.40000000,117722.58000000,117758.81000000,51.52853000,1752757799999,6074209.34843480,7542,28.74828000,3389736.57441830,0
1752757800000,117758.81000000,117856.79000000,117751.42000000,117847.98000000,58.84017000,1752758099999,6932368.71543490,7568,44.49478000,5242290.73393880,0
1752758100000,117847.97000000,117847.98000000,117660.00000000,117772.87000000,44.48907000,1752758399999,5239104.71324440,7438,22.20360000,2614828.28607210,0
1752758400000,117772.88000000,117846.46000000,117759.82000000,117760.01000000,54.52112000,1752758699999,6422700.94409520,7447,41.14281000,4846755.60252110,0
1752758700000,117760.02000000,117922.92000000,117760.02000000,117904.00000000,46.17593000,1752758999999,5442643.13516700,7901,33.05419000,3895924.73744720,0
1752759000000,117903.99000000,117904.00000000,117592.15000000,117631.39000000,85.29193000,1752759299999,10041151.49590340,15909,32.86801000,3869609.60159840,0
1752759300000,117631.39000000,118029.70000000,117609.25000000,117887.77000000,82.96363000,1752759599999,9780570.64374980,16374,35.51183000,4185230.27288380,0
1752759600000,117887.78000000,117964.88000000,117622.80000000,117640.23000000,75.42197000,1752759899999,8888242.76422900,19320,34.65606000,4084358.41777870,0
1752759900000,117640.23000000,117926.70000000,117520.60000000,117902.00000000,111.92908000,1752760199999,13171007.15058980,23518,58.87608000,6930055.20206810,0
1752760200000,117902.00000000,118346.10000000,117902.00000000,118346.09000000,108.03651000,1752760499999,12764340.10484450,17845,71.02204000,8391087.59631850,0
1752760500000,118346.10000000,118446.19000000,118195.83000000,118281.99000000,79.49196000,1752760799999,9407355.59083690,11526,33.88346000,4010401.19617720,0
1752760800000,118281.99000000,118488.00000000,118270.06000000,118345.96000000,82.50598000,1752761099999,9768599.59551620,12148,50.65138000,5997312.07002750,0
1752761100000,118345.96000000,118391.84000000,118141.47000000,118336.70000000,78.51543000,1752761399999,9289021.81902670,11776,27.93298000,3304195.45187520,0
1752761400000,118336.70000000,118490.71000000,118237.73000000,118467.97000000,60.77477000,1752761699999,7192581.61047830,11325,28.40244000,3361938.29023710,0
1752761700000,118467.98000000,118500.00000000,118300.00000000,118368.84000000,63.97959000,1752761999999,7575243.15929620,12875,31.31385000,3707327.03361840,0
1752762000000,118368.85000000,118592.39000000,118321.53000000,118494.01000000,66.43113000,1752762299999,7869666.71565870,11535,39.78030000,4712141.36433660,0
1752762300000,118494.01000000,118700.00000000,118494.00000000,118693.09000000,99.36930000,1752762599999,11788695.70062820,9453,75.04722000,8903835.93825570,0
1752762600000,118693.09000000,118834.20000000,118632.53000000,118815.79000000,62.81810000,1752762899999,7459892.98735000,10937,30.63385000,3638002.03887750,0
1752762900000,118815.79000000,118815.79000000,118580.00000000,118694.55000000,37.07172000,1752763199999,4399773.07564340,7992,13.05870000,1549579.73665950,0
1752763200000,118694.54000000,118709.29000000,118500.00000000,118555.44000000,48.40452000,1752763499999,5742025.04451920,8074,11.86231000,1407101.21496200,0
1752763500000,118555.43000000,118690.01000000,118555.43000000,118685.50000000,34.98367000,1752763799999,4150166.90031820,7995,16.53032000,1960965.38970200,0
1752763800000,118685.50000000,118804.83000000,118670.19000000,118761.23000000,38.99120000,1752764099999,4629733.97697210,5900,19.40116000,2303827.79071310,0
1752764100000,118761.23000000,118780.00000000,118673.10000000,118770.94000000,21.44384000,1752764399999,2546017.15853740,4175,9.82591000,1166586.56453550,0
1752764400000,118770.94000000,118879.00000000,118659.32000000,118659.33000000,55.00092000,1752764699999,6534765.86551530,9209,25.91768000,3079326.79506970,0
1752764700000,118659.32000000,118792.00000000,118467.97000000,118511.04000000,51.34228000,1752764999999,6091127.81673420,10980,19.17933000,2275659.45617600,0
1752765000000,118511.05000000,118555.52000000,118440.75000000,118440.76000000,40.57120000,1752765299999,4807499.42293990,8423,11.94871000,1415800.44149990,0
1752765300000,118440.76000000,118586.84000000,118334.34000000,118524.59000000,60.00211000,1752765599999,7107443.38996360,9482,32.29542000,3825735.16041560,0
1752765600000,118524.59000000,118630.00000000,118397.25000000,118600.01000000,34.29066000,1752765899999,4063715.15377700,6655,16.26000000,1927292.36544780,0
1752765900000,118600.01000000,118658.87000000,118478.65000000,118513.83000000,24.86220000,1752766199999,2948138.56529650,4494,6.25542000,741742.88036580,0
1752766200000,118513.83000000,118648.00000000,118513.82000000,118623.68000000,31.92073000,1752766499999,3785515.65028920,5905,13.99795000,1659950.58708740,0
1752766500000,118623.68000000,118765.71000000,118593.20000000,118765.71000000,32.94344000,1752766799999,3909713.07653630,5895,15.88613000,1885382.04652270,0
1752766800000,118765.70000000,119073.46000000,118765.70000000,119073.45000000,108.86684000,1752767099999,12952055.48919470,12793,70.83415000,8426640.26850820,0
1752767100000,119073.45000000,119073.46000000,118848.61000000,118906.37000000,63.18538000,1752767399999,7515914.94968880,8037,11.43832000,1360265.92640250,0
1752767400000,118906.36000000,118999.99000000,118774.44000000,118970.18000000,63.52314000,1752767699999,7551988.89876910,7932,26.01598000,3093027.76239390,0
1752767700000,118970.18000000,118987.90000000,118862.00000000,118881.99000000,25.98964000,1752767999999,3091011.80121430,6345,8.23550000,979395.09776670,0
1752768000000,118881.99000000,118954.66000000,118768.98000000,118826.82000000,27.27711000,1752768299999,3242263.18546710,6775,13.16545000,1564807.93509610,0
1752768300000,118826.83000000,118836.98000000,118674.18000000,118690.87000000,35.53802000,1752768599999,4219478.84016280,7221,13.75482000,1632982.41464230,0
1752768600000,118690.86000000,118698.00000000,118501.87000000,118658.85000000,35.96445000,1752768899999,4264914.82960470,7654,16.90922000,2005118.20971520,0
1752768900000,118658.86000000,118680.00000000,118514.21000000,118610.01000000,45.82215000,1752769199999,5432962.12334570,9266,22.93312000,2719037.14732590,0
1752769200000,118610.02000000,118759.62000000,118566.19000000,118660.29000000,35.93503000,1752769499999,4264741.49846810,8263,20.85073000,2474438.84415030,0
